pxd	run	source_parquet	tissue	confidence	tissue_2	confidence_2	tissue_3	confidence_3	tissue_4	confidence_4	tissue_5	confidence_5
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_151_020224	sample_nsaf_matrix.parquet	Bone marrow	0.1502	Testis	0.1178	Lung	0.0853	Monocytes	0.0654	Brain	0.0521
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_153_020224	sample_nsaf_matrix.parquet	Bone marrow	0.1768	Lung	0.092	Testis	0.0824	Brain	0.0496	Monocytes	0.0488
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_154_020224	sample_nsaf_matrix.parquet	Bone marrow	0.1318	Lung	0.0853	Kidney	0.0733	Testis	0.0704	Monocytes	0.057
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_156_020224	sample_nsaf_matrix.parquet	Bone marrow	0.1786	Lung	0.0932	Testis	0.0825	Monocytes	0.0521	Brain	0.0503
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_157_020224	sample_nsaf_matrix.parquet	Bone marrow	0.1487	Testis	0.0835	Lung	0.0788	Kidney	0.0679	Monocytes	0.0593
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_159_020224	sample_nsaf_matrix.parquet	Bone marrow	0.1879	Lung	0.0949	Testis	0.0725	Monocytes	0.0549	Brain	0.0451
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_163_020224	sample_nsaf_matrix.parquet	Bone marrow	0.1734	Lung	0.0946	Testis	0.0781	Monocytes	0.0568	Brain	0.0457
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_164_020224	sample_nsaf_matrix.parquet	Bone marrow	0.1504	Testis	0.1107	Kidney	0.0793	Lung	0.0772	Monocytes	0.0454
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_166_020224	sample_nsaf_matrix.parquet	Bone marrow	0.1618	Lung	0.0922	Testis	0.0847	Monocytes	0.0711	Brain	0.0477
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_167_020224	sample_nsaf_matrix.parquet	Bone marrow	0.1963	Lung	0.0946	Testis	0.0782	Brain	0.0465	Spleen	0.0459
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_170_020224	sample_nsaf_matrix.parquet	Bone marrow	0.1305	Testis	0.0979	Monocytes	0.0804	Kidney	0.0795	Lung	0.0735
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_173_020224	sample_nsaf_matrix.parquet	Bone marrow	0.1739	Lung	0.0965	Testis	0.0758	Monocytes	0.0623	Brain	0.0446
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_174_020224	sample_nsaf_matrix.parquet	Bone marrow	0.1678	Lung	0.0868	Testis	0.0835	Monocytes	0.0742	Kidney	0.0429
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_176_020224	sample_nsaf_matrix.parquet	Bone marrow	0.1618	Lung	0.091	Testis	0.0815	Monocytes	0.0659	Brain	0.048
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_177_020224	sample_nsaf_matrix.parquet	Bone marrow	0.1596	Testis	0.0934	Monocytes	0.0795	Lung	0.0791	Brain	0.0499
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_179_020224	sample_nsaf_matrix.parquet	Bone marrow	0.1635	Lung	0.1005	Testis	0.0823	Spleen	0.0465	Brain	0.0434
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_17_012624	sample_nsaf_matrix.parquet	Bone marrow	0.1551	Monocytes	0.0925	Lung	0.0881	Testis	0.0729	Brain	0.0462
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_182_020324	sample_nsaf_matrix.parquet	Bone marrow	0.156	Testis	0.0879	Lung	0.0869	Monocytes	0.0733	Brain	0.0496
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_183_020324	sample_nsaf_matrix.parquet	Bone marrow	0.1728	Lung	0.0922	Testis	0.0837	Monocytes	0.0615	Brain	0.0486
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_184_020324	sample_nsaf_matrix.parquet	Bone marrow	0.1786	Lung	0.0954	Testis	0.0756	Monocytes	0.0565	Brain	0.0501
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_186_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1628	Lung	0.0954	Testis	0.0775	Monocytes	0.0572	Brain	0.047
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_187_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1565	Lung	0.088	Testis	0.0776	Kidney	0.0676	Monocytes	0.0562
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_188_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1904	Lung	0.0933	Testis	0.0688	Monocytes	0.0576	Brain	0.0489
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_189_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1675	Lung	0.0936	Testis	0.0919	Monocytes	0.0654	Brain	0.0482
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_18_012624	sample_nsaf_matrix.parquet	Bone marrow	0.153	Testis	0.0989	Lung	0.0903	Monocytes	0.051	Brain	0.0507
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_190_020524	sample_nsaf_matrix.parquet	Bone marrow	0.169	Lung	0.0904	Testis	0.0892	Monocytes	0.0559	Brain	0.05
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_194_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1673	Lung	0.0932	Testis	0.085	Monocytes	0.0727	Brain	0.0455
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_195_020524	sample_nsaf_matrix.parquet	Bone marrow	0.168	Lung	0.0951	Testis	0.0808	Monocytes	0.0541	Brain	0.0492
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_198_020524	sample_nsaf_matrix.parquet	Bone marrow	0.166	Lung	0.094	Testis	0.0841	Brain	0.0497	Monocytes	0.0497
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_199_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1813	Lung	0.0927	Testis	0.0759	Monocytes	0.0624	Brain	0.0495
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_19_012624	sample_nsaf_matrix.parquet	Bone marrow	0.1604	Lung	0.0863	Testis	0.0795	Kidney	0.0635	Monocytes	0.0547
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_202_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1596	Lung	0.0889	Testis	0.0881	Monocytes	0.0641	Brain	0.0453
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_203_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1956	Lung	0.0922	Testis	0.0653	Monocytes	0.051	Brain	0.0497
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_204_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1497	Lung	0.0853	Testis	0.0698	Kidney	0.0696	Monocytes	0.0588
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_205_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1389	Monocytes	0.0939	Testis	0.0834	Lung	0.0801	Kidney	0.0735
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_206_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1783	Lung	0.0925	Testis	0.0814	Monocytes	0.0586	Brain	0.0539
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_207_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1447	Testis	0.0851	Lung	0.0844	Monocytes	0.0746	Kidney	0.0738
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_209_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1727	Lung	0.0943	Testis	0.0729	Monocytes	0.0515	Brain	0.0454
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_20_012624	sample_nsaf_matrix.parquet	Bone marrow	0.1494	Lung	0.085	Testis	0.0803	Kidney	0.0728	Monocytes	0.0568
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_210_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1742	Lung	0.096	Testis	0.0755	Brain	0.0549	Monocytes	0.0534
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_211_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1401	Lung	0.0871	Monocytes	0.0841	Testis	0.0805	Brain	0.0496
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_214_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1688	Lung	0.0965	Testis	0.0712	Brain	0.0566	Monocytes	0.0565
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_215_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1624	Lung	0.0828	Testis	0.0809	Kidney	0.0684	Monocytes	0.0639
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_216_020524	sample_nsaf_matrix.parquet	Bone marrow	0.131	Testis	0.1117	Monocytes	0.0823	Lung	0.0759	Kidney	0.0715
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_217_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1689	Lung	0.096	Testis	0.0735	Monocytes	0.0621	Brain	0.0502
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_218_020524	sample_nsaf_matrix.parquet	Bone marrow	0.1952	Lung	0.0926	Testis	0.0653	Monocytes	0.0513	Brain	0.0504
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_21_012924	sample_nsaf_matrix.parquet	Bone marrow	0.1798	Lung	0.0922	Testis	0.0763	Brain	0.055	Monocytes	0.0482
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_220_020524	sample_nsaf_matrix.parquet	Bone marrow	0.153	Testis	0.0855	Lung	0.0818	Kidney	0.0736	Monocytes	0.0661
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_221_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1609	Lung	0.0852	Testis	0.0744	Kidney	0.0699	Monocytes	0.0534
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_222_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1785	Lung	0.0951	Testis	0.0757	Brain	0.0507	Monocytes	0.0488
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_223_020624	sample_nsaf_matrix.parquet	Bone marrow	0.126	Testis	0.0898	Monocytes	0.0849	Kidney	0.0801	Lung	0.0774
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_226_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1507	Testis	0.111	Lung	0.0842	Esophagus	0.055	Brain	0.0542
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_227_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1533	Testis	0.0905	Lung	0.086	Kidney	0.0635	Monocytes	0.051
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_228_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1709	Testis	0.1079	Lung	0.088	Spleen	0.0433	Brain	0.043
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_229_020624	sample_nsaf_matrix.parquet	Monocytes	0.1139	Bone marrow	0.1083	Testis	0.1014	Kidney	0.0844	Lung	0.0784
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_22_012924	sample_nsaf_matrix.parquet	Bone marrow	0.1791	Lung	0.0925	Monocytes	0.0768	Testis	0.0765	Brain	0.0501
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_230_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1654	Testis	0.0953	Lung	0.0851	Monocytes	0.0531	Kidney	0.0488
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_231_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1835	Lung	0.091	Testis	0.0783	Monocytes	0.0563	Brain	0.0497
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_232_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1489	Lung	0.0833	Testis	0.0817	Kidney	0.0638	Monocytes	0.0562
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_236_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1732	Lung	0.0898	Testis	0.0774	Monocytes	0.057	Brain	0.0501
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_237_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1484	Testis	0.0857	Lung	0.0821	Kidney	0.0697	Monocytes	0.0641
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_23_012924	sample_nsaf_matrix.parquet	Bone marrow	0.1505	Testis	0.0805	Lung	0.0797	Kidney	0.078	Monocytes	0.0604
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_240_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1689	Lung	0.0926	Testis	0.0788	Monocytes	0.052	Brain	0.0451
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_242_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1641	Testis	0.0878	Lung	0.0853	Monocytes	0.0686	Brain	0.0497
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_243_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1535	Lung	0.092	Testis	0.087	Monocytes	0.0695	Brain	0.0478
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_244_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1566	Lung	0.0939	Testis	0.0843	Monocytes	0.073	Brain	0.05
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_247_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1606	Lung	0.0927	Testis	0.0874	Monocytes	0.0567	Brain	0.0497
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_248_020624	sample_nsaf_matrix.parquet	Monocytes	0.1094	Bone marrow	0.1046	Testis	0.099	Kidney	0.0877	Lung	0.0795
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_249_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1416	Testis	0.0897	Lung	0.0812	Monocytes	0.0602	Kidney	0.0589
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_252_020624	sample_nsaf_matrix.parquet	Bone marrow	0.136	Testis	0.103	Monocytes	0.0832	Kidney	0.075	Lung	0.0725
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_253_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1675	Lung	0.0966	Testis	0.088	Spleen	0.0448	Brain	0.042
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_254_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1359	Monocytes	0.092	Testis	0.0884	Lung	0.0773	Kidney	0.0709
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_255_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1847	Lung	0.0926	Testis	0.0764	Monocytes	0.0513	Brain	0.0451
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_256_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1584	Lung	0.0968	Testis	0.0829	Monocytes	0.0599	Brain	0.0509
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_258_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1425	Lung	0.0844	Testis	0.0788	Kidney	0.0761	Monocytes	0.0751
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_25_012924	sample_nsaf_matrix.parquet	Bone marrow	0.146	Testis	0.0827	Lung	0.0812	Kidney	0.0705	Monocytes	0.0601
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_260_020624	sample_nsaf_matrix.parquet	Bone marrow	0.1475	Testis	0.0888	Lung	0.0851	Kidney	0.0693	Monocytes	0.0622
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_264_020724	sample_nsaf_matrix.parquet	Bone marrow	0.1798	Lung	0.0922	Testis	0.0735	Monocytes	0.051	Brain	0.0497
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_265_020724	sample_nsaf_matrix.parquet	Bone marrow	0.1617	Lung	0.0884	Testis	0.0718	Kidney	0.0646	Monocytes	0.0562
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_268_020724	sample_nsaf_matrix.parquet	Bone marrow	0.1628	Lung	0.0951	Testis	0.0763	Brain	0.0566	Monocytes	0.0519
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_26_012924	sample_nsaf_matrix.parquet	Bone marrow	0.1505	Testis	0.1001	Monocytes	0.0836	Lung	0.0774	Brain	0.0472
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_270_020724	sample_nsaf_matrix.parquet	Bone marrow	0.1732	Lung	0.0909	Testis	0.0782	Monocytes	0.0615	Brain	0.0492
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_271_020724	sample_nsaf_matrix.parquet	Bone marrow	0.159	Lung	0.0862	Testis	0.0792	Kidney	0.0673	Monocytes	0.0586
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_274_020724	sample_nsaf_matrix.parquet	Bone marrow	0.1265	Testis	0.0966	Lung	0.08	Kidney	0.0769	Monocytes	0.0606
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_276_020724	sample_nsaf_matrix.parquet	Bone marrow	0.1609	Lung	0.0943	Testis	0.0867	Monocytes	0.0598	Brain	0.0483
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_277_020724	sample_nsaf_matrix.parquet	Bone marrow	0.1318	Testis	0.0931	Lung	0.0765	Kidney	0.0701	Monocytes	0.0694
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_278_020724	sample_nsaf_matrix.parquet	Bone marrow	0.1387	Testis	0.086	Lung	0.0808	Monocytes	0.0769	Kidney	0.0719
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_279_020724	sample_nsaf_matrix.parquet	Testis	0.1073	Bone marrow	0.1033	Monocytes	0.0932	Lung	0.0799	Kidney	0.0773
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_27_012924	sample_nsaf_matrix.parquet	Bone marrow	0.1542	Testis	0.09	Lung	0.0793	Kidney	0.0664	Monocytes	0.0573
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_283_020824	sample_nsaf_matrix.parquet	Bone marrow	0.1567	Monocytes	0.0959	Testis	0.09	Lung	0.0866	Brain	0.0433
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_284_020824	sample_nsaf_matrix.parquet	Bone marrow	0.1413	Testis	0.1208	Lung	0.0744	Kidney	0.0674	Monocytes	0.0654
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_285_020824	sample_nsaf_matrix.parquet	Bone marrow	0.1201	Testis	0.1002	Kidney	0.0839	Lung	0.0749	Monocytes	0.0714
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_287_020824	sample_nsaf_matrix.parquet	Bone marrow	0.1503	Monocytes	0.1005	Lung	0.0837	Testis	0.0764	Kidney	0.0503
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_288_020824	sample_nsaf_matrix.parquet	Bone marrow	0.1798	Lung	0.0922	Testis	0.0764	Monocytes	0.051	Brain	0.0497
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_28_012924	sample_nsaf_matrix.parquet	Bone marrow	0.1696	Lung	0.0835	Testis	0.08	Kidney	0.0661	Monocytes	0.0558
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_291_020824	sample_nsaf_matrix.parquet	Bone marrow	0.1672	Lung	0.0941	Testis	0.0705	Monocytes	0.0622	Brain	0.0486
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_294_020824	sample_nsaf_matrix.parquet	Bone marrow	0.1525	Testis	0.0859	Lung	0.0856	Monocytes	0.0773	Kidney	0.0536
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_295_020824	sample_nsaf_matrix.parquet	Bone marrow	0.1591	Testis	0.0994	Lung	0.0882	Brain	0.0553	Kidney	0.0456
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_296_020824	sample_nsaf_matrix.parquet	Bone marrow	0.135	Testis	0.1074	Lung	0.0862	Monocytes	0.0841	Brain	0.0444
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_297_020824	sample_nsaf_matrix.parquet	Bone marrow	0.1567	Testis	0.0789	Lung	0.0781	Monocytes	0.0752	Kidney	0.0661
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_298_020824	sample_nsaf_matrix.parquet	Bone marrow	0.1325	Testis	0.0882	Monocytes	0.0813	Lung	0.075	Kidney	0.0702
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_2_012624	sample_nsaf_matrix.parquet	Bone marrow	0.1607	Testis	0.0854	Lung	0.0854	Kidney	0.0622	Monocytes	0.0615
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_304_020924	sample_nsaf_matrix.parquet	Bone marrow	0.1289	Testis	0.0936	Lung	0.074	Kidney	0.0702	Monocytes	0.0675
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_305_020924	sample_nsaf_matrix.parquet	Bone marrow	0.1586	Testis	0.1166	Lung	0.0853	Monocytes	0.0686	Brain	0.0489
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_306_020924	sample_nsaf_matrix.parquet	Bone marrow	0.1421	Testis	0.0823	Lung	0.0775	Monocytes	0.0711	Kidney	0.0692
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_307_020924	sample_nsaf_matrix.parquet	Bone marrow	0.1725	Lung	0.0932	Testis	0.0826	Monocytes	0.061	Brain	0.0504
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_309_020924	sample_nsaf_matrix.parquet	Bone marrow	0.1312	Testis	0.0975	Kidney	0.0776	Lung	0.0752	Monocytes	0.0569
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_30_012924	sample_nsaf_matrix.parquet	Bone marrow	0.1677	Lung	0.0893	Testis	0.0835	Kidney	0.0696	Monocytes	0.055
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_310_020924	sample_nsaf_matrix.parquet	Bone marrow	0.1262	Kidney	0.0782	Lung	0.0778	Monocytes	0.0775	Testis	0.0738
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_311_020924	sample_nsaf_matrix.parquet	Bone marrow	0.1472	Testis	0.0898	Lung	0.0826	Monocytes	0.0777	Brain	0.0528
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_312_020924	sample_nsaf_matrix.parquet	Bone marrow	0.1457	Testis	0.0987	Lung	0.0764	Kidney	0.0688	Brain	0.0514
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_314_020924	sample_nsaf_matrix.parquet	Bone marrow	0.1552	Lung	0.0856	Kidney	0.0751	Testis	0.0744	Monocytes	0.059
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_315_020924	sample_nsaf_matrix.parquet	Bone marrow	0.1606	Lung	0.0909	Testis	0.0792	Monocytes	0.0714	Kidney	0.0487
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_316_020924	sample_nsaf_matrix.parquet	Bone marrow	0.1589	Lung	0.0859	Testis	0.0806	Kidney	0.0699	Monocytes	0.0667
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_317_020924	sample_nsaf_matrix.parquet	Bone marrow	0.1494	Lung	0.0851	Monocytes	0.0772	Testis	0.0764	Kidney	0.0673
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_318_020924	sample_nsaf_matrix.parquet	Bone marrow	0.1329	Lung	0.0786	Monocytes	0.0762	Kidney	0.0749	Testis	0.0739
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_319_020924	sample_nsaf_matrix.parquet	Bone marrow	0.1362	Monocytes	0.0826	Testis	0.0817	Lung	0.0745	Kidney	0.0694
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_31_012924	sample_nsaf_matrix.parquet	Bone marrow	0.177	Lung	0.0875	Testis	0.086	Monocytes	0.064	Brain	0.0495
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_320_020924	sample_nsaf_matrix.parquet	Bone marrow	0.1473	Lung	0.0924	Testis	0.0869	Monocytes	0.0795	Brain	0.0483
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_323_021024	sample_nsaf_matrix.parquet	Bone marrow	0.1474	Testis	0.0817	Lung	0.0759	Monocytes	0.0749	Kidney	0.0681
PXD071075	/public/conode53/AIRFLOW/temp/PXD071075/diann/Evosep_WLBSC_324_021024	sample_nsaf_matrix.parquet	Bone marrow	0.1518	Testis	0.0919	Lung	0.0907	Monocytes	0.0743	Kidney	0.0534
